activityid,facultyid,userid,fields__activity_type,fields__actual_projected_year_of_publication_presentation,fields__author,fields__author_editor_of_larger_work,fields__author_s,fields__author_s_editor_s,fields__book_title,fields__chapter_title,fields__co_contributor,fields__co_contributor_s,fields__conference_location,fields__conference_meeting_name,fields__contributor,fields__contributor_s,fields__copyright_patent_number_id,fields__date,fields__date_or_date_range,fields__date_published,fields__description_abstract,fields__doi,fields__edition,fields__if_patent_cooperation_treaty_list_nations,fields__if_patent_has_been_assigned_to_whom,fields__if_patent_has_been_licensed_to_whom,fields__inventor_s,fields__isbn,fields__isbn_issn,fields__isbn_issn_asin,fields__isbn_issn_asin_number,fields__issn,fields__issn_isbn,fields__issue,fields__issue_number,fields__issue_number_edition,fields__journal,fields__location_of_publisher_city_state_country,fields__month,fields__month_season,fields__name_of_conference,fields__name_of_performing_group,fields__name_of_venue,fields__name_of_venue_sponsor,fields__organization_if_applicable,fields__origin,fields__outlet_if_applicable,fields__page_number_or_number_of_pages,fields__page_numbers,fields__page_numbers_of_number_of_pages,fields__page_numbers_or_number_of_pages,fields__patent_nationality,fields__presenter_s,fields__publisher,fields__publisher_location,fields__pubmed_central_id_number,fields__sponsoring_organization,fields__title,fields__title_of_contribution,fields__title_of_contribution_if_applicable,fields__title_of_intellectual_property,fields__title_of_larger_work,fields__title_of_larger_work_if_applicable,fields__title_of_presentation,fields__title_of_review,fields__title_of_work,fields__type,fields__url,fields__venue_sponsor_location_city_state_country,fields__volume,fields__web_address,fields__work_exhibit_title,attachments,status,authors
62129,114111823,114111823,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,"Reimagining the Motherland Euzko-Gogoa, an Intellectual Daydream (1950-1960)",,,,,,,,,Book,,,,,,"[{""attachmentid"": 40603, ""mimetype"": ""application/pdf"", ""filename"": ""Ziortza Gandarias (1).pdf"", ""downloadurl"": ""https://faculty180.interfolio.com/public/download.php?key=SDRwNCtxSUpsamxBQ213WS9ucHFuOXdEckhSTndUMEU1ZEl3S1FYNlk1UTRFRytxRHVPV3RGeEM1UlkwREhVeW1KUlhWN2tRSzlnOVF4cElZRDYxV3lJbmdXOGx6WXFpTDNYMlUzT0FmSk16Q2tKWHdqNE81UDVSOEMrRGhna09tM0t5Z3RkbStqOD0%3D"", ""filesize"": 114711}]","[{""id"": 62129, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 62129, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 4, ""completionorder"": 4}]","['Gandarias Beldarrain, Z.']"
62157,111111800,111111800,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,978-1501769955,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Cornell University Press,"Ithaca, New York",,,Governor of the Cordillera: John C. Early Among the Philippine Highlanders,,,,,,,,,Book,,,,https://www.cornellpress.cornell.edu/book/9781501769962/governor-of-the-cordillera/#bookTabs=1,,[],"[{""id"": 62157, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Woods, S.']"
62210,113160599,113160599,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Origins of Markets,,,,,,,,,Book,,,,,,[],"[{""id"": 62210, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Demps, K.']"
62345,114002257,114002257,,2022.0,,Series Editors: Norm Friesen & Karsten Kenklies,,,,,,,,,,,,,,,,,,,,,,1433190982,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Peter Lang,New York,,,Tact and the Pedagogical Relation: Introductory Readings,,,,Paedagogica,,,,,Book,,,1st ,https://www.peterlang.com/document/1171463,,"[{""attachmentid"": 41043, ""mimetype"": ""application/pdf"", ""filename"": ""frontmatter etc tact and the Pedagogical Relation.pdf"", ""downloadurl"": ""https://faculty180.interfolio.com/public/download.php?key=SDRwNCtxSUpsamxBQ213WS9ucHFuOXdEckhSTndUMEU1ZEl3S1FYNlk1UTRFRytxRHVPV3RGeEM1UlkwREhVeTg0YVBBQWpyRitiVExPNnNrQUtpLys1QkVpWWo0YnhnOEtVUWoxdEM3K21tZ2EyYUxFYWxxQWhBQjZPNDQ0Y010SThkS0N6YXUxZmtiOEg5Sk0wREgzaUMvRGdUWGZqQ2pnZTBwdlhXbldVPQ%3D%3D"", ""filesize"": 3214838}]","[{""id"": 62345, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Friesen, N.']"
6242,113144224,113144224,,2017.0,,,,,,,,,,,,,,,,,Introduction to special issue supplement of nine articles plus the introduction. ,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Routledge Press,United Kingdom,,,The Nature State: Rethinking the History of Conservation ,,,,,,,,,Book,,,,,,[],"[{""id"": 6242, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 6242, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 6242, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Graf von Hardenburg, W.', 'Kelly, M.', 'Leal, C.', 'Wakild, E.']"
62510,114048778,114048778,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Springer,,,,"Disinformation in Open Online Media - 4th Multidisciplinary International Symposium, MISDOOM 2022, Boise, ID, USA, October 11-12, 2022, Proceedings",,,,,,,,,Book,,,13545,,,[],"[{""id"": 62510, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2022, ""termid"": ""2022/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Serra, E.', 'Fazio, L.', 'Ceolin, D.', 'Amaral, A.', 'Spezzano, F.']"
62643,114002537,114002537,,2022.0,,,,,,,,,,,,,,,,,,,1st,,,,,9798765711712,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Kendall Hunt,"Dubuque, IA",,,Laboratory Activities for Exercise Physiology,,,,,,,,,Book,,,,,,[],"[{""id"": 62643, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Conger, S.']"
62644,112176689,112176689,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Wassmuth Center for Human Rights,"Boise, ID",,,In Pursuit of Human Rights,,,,,,,,,Book,,,,https://wassmuthcenter.org/idaho-human-rights-community/e-booklet-series/,,[],"[{""id"": 62644, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Fry, S. W.']"
62679,111208039,111208039,,2022.0,,Spinoff from journal Agriculture and Human Values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Springer,,,,The Well-being of Latinx Farmworkers in a Time of Change,,,,,,,,,Book,,,,,,[],"[{""id"": 62679, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Meierotto, L.', 'Mares, T.', 'Holmes, S.']"
62733,114126306,114126306,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Open Educational Resource,,,,Business Ethics: 100 Questions,,,,,,,,,Book,,,,,,[],"[{""id"": 62733, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Lingwall, J.']"
62794,111706620,111706620,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,781071854655,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Corwin,"Thousand Oaks, CA",,,Fighting Fake News: Identifying and Interrogating Information Pollution,,,,,,,,,Book,,,,,,[],"[{""id"": 62794, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Wilhelm, J. D.', 'Smith, M. W.']"
63566,111110006,111110006,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,"Boucher, Teresa translator.  A Gift for Hitler . By Alberto Irigoyen and Xabier Irujo. Originally published as  Un regalo para Hitler  in Irun, Spain by Alberdania in 2021.",,,,,,,,,Book,,,,,,[],"[{""id"": 63566, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 63566, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 63566, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 63566, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 63566, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Boucher, T. C.']"
63587,111643688,111643688,,2022.0,,,,,,,,,,,,,,,,,,,1,,,,,978-987-8470-46-7,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Buenos Aires Poetry,"Buenos Aires, Argentina",,,Bitter Green Verde Amargo,,,,,,,,,Book,,,,https://www.amazon.com/Verde-amargo-Edici%C3%B3n-Biling%C3%BCe-Spanish/dp/9878470466/ref=sr_1_3?crid=2JMO2O21HT2Q&keywords=martin+corless-smith&qid=1675022150&sprefix=martin+corless-smith%2Caps%2C168&sr=8-3,,[],"[{""id"": 63587, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Corless-Smith, M.']"
63773,112033875,112033875,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,978-3-031-19087-2,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Springer Nature,,,,Self-Assembled Water Chains: A Scanning Probe Microscopy Approach,,,,,,,,,Book,,,,https://link.springer.com/book/10.1007/978-3-031-19087-2?source=shoppingads&locale=en-us,,[],"[{""id"": 63773, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Kim, B. I.']"
63898,114060624,114060624,,2024.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Kendall Hunt Publishing,,,,The Journey into College and Career: Cultivating Resilience among Challenges,,,,,,,,,Book,,,,,,[],"[{""id"": 63898, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 63898, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 63898, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 63898, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Rossetto, K. R.', 'Martin, E.']"
63973,114230514,114230514,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIS,,,,,,,,Springer Nature Switzerland,,,,"The Sun, Energy, and Climate Change",,,,,,,,,Book,,,,https://link.springer.com/10.1007/978-3-031-22196-5,,[],"[{""id"": 63973, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2023, ""termid"": ""2023/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Hossain, E.']"
63992,113153409,113153409,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,9780197633410,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Oxford University Press,,,,Beyond the Wire: US Military Deployments and Host Country Public Opinion,,,,,,,,,Book,,,,https://global.oup.com/academic/product/beyond-the-wire-9780197633410?lang=en&cc=cl,,[],"[{""id"": 63992, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Allen, M.', 'Flynn, M.', 'Martinez Machain, C.', 'Stravers, A.']"
64010,113162964,113162964,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,TMS,,,,TMS JOM Special Topic on Magnetic Materials for Multifunctional Applications,,,,,,,,,Book,,,74,,,[],"[{""id"": 64010, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Gupta, S.', 'Barua, R.', 'Mahapatra, M.', 'Li, L. (.']"
64171,113116449,113116449,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,The Making of a Mother: Understanding the internal world of the new mother,,,,,,,,,Book,,,,,,[],"[{""id"": 64171, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 64171, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 64171, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Weaver, J. M.']"
64526,113156458,113156458,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,The March of Life,,,,,,,,,Book,,,,,,[],"[{""id"": 64526, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 64526, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 64526, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Albig, A.']"
64534,114064767,114064767,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Disruption Through Design: Professional Leanring that Empowers and Ignites Change,,,,,,,,,Book,,,,,,[],"[{""id"": 64534, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 64534, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 64534, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Warrington, A.', 'Fowler-Amato, M.']"
64643,111112417,111112417,,2020.0,,Eds. Jill Heney and Tiffany Hitesman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Pressbooks,Booise State University,,,Shared Stories: Campus Oral History Collection   [  we continue to add selections to this Provost-funded Pressbooks OER collection of oral histories],,,,,,,,,Book,,,,https://boisestate.pressbooks.pub/sharedstories/,,[],"[{""id"": 64643, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 64643, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Heney, J.']"
64769,111642100,111642100,,2022.0,,"Anthony Walsh, Craig Hemmens, and Marianne Hudson",,,,,,,,,,,,,,,,,Sixth,,,,,978-0-19-761926-1,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Oxford University Press,New York,,,"Law, Justice, and Society: A Sociolegal Introduction",,,,,,,,,Book,,,,,,[],"[{""id"": 64769, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Hemmens, C.', 'Hudson, M.']"
64940,114107930,114107930,,2023.0,,Kathleen Araujo,,,,,,,,,,,,,,,Awarded Best Edited Volume on Energy in 2023 by the American Energy Society,,,,,,,9781032023502,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Routledge,"London, UK",,,Routledge Handbook of Energy Transitions,,,,Routledge Handbook of Energy Transitions,,,,,Book,,,,https://www.routledge.com/Routledge-Handbook-of-Energy-Transitions/Araujo/p/book/9781032023502,,[],"[{""id"": 64940, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Araujo, K. M.']"
64986,111110323,111110323,,2022.0,,,,,,,,,,,,,,,,,,,2nd,,,,,13 978 1-62178-666-5,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Zovio,,,,Academic research and writing: A guide for graduate students,,,,,,,,,Book,,,,,,[],"[{""id"": 64986, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2022, ""termid"": ""2022/01"", ""listingorder"": 6, ""completionorder"": 6}]","['Landrum, R. E.', 'Shriner, B.', 'Shriner, M.']"
65238,111240873,111240873,,2022.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Boise State Pressbooks,,,,Boise State Esports Curriculum: Professional Esports Development,,,,,,,,,Book,,,,https://boisestate.pressbooks.pub/esports/,,[],"[{""id"": 65238, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]","['DeArmond, M. C.', 'Shelton, B. E.']"
65509,114108846,114108846,,2021.0,,John P. Lampignano and Leslie E. Kendrick,,,,,,,,,,,,,,,,,11,,,,,978-0-323-65367-1,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Elsevier Publishing,,,,Bontrager Textbook in Radiographic Positioning and Related Anatomy,,,,,,,,,Book,,,,,,[],"[{""id"": 65509, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Kendrick, L. E.', 'Lampignano, J. P.']"
65510,114108846,114108846,,2024.0,,John Lampignano/Leslie Kendrick,,,,,,,,,,,,,,,,,11th,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Elsevier Publishing,,,,Bontrager's Textbook of Radiographic Positioning and Related Anatomy,,,,,,,,,Book,,,,,,[],"[{""id"": 65510, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}]","['Kendrick, L. E.', 'Lampignano, J. P.']"
68814,114043970,114043970,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Sage,,,,Criminology: The Essentials 5th Ed.,,,,,,,,,Book,,,,,,[],"[{""id"": 68814, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 68814, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 5, ""completionorder"": 5}]","['Jorgensen, J. C.']"
68815,114043970,114043970,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Routledge,,,,"Guns, Gun Violence, and Gun Control.",,,,,,,,,Book,,,,,,[],"[{""id"": 68815, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Jorgensen, J. C.']"
68865,113153409,113153409,,2025.0,,,,,,,,,,,,,,,,,Submitted book proposal to publisher.,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Yale University Press,,,,A Gamer's Guide to International Relations,,,,,,,,,Book,,,,,,[],"[{""id"": 68865, ""status"": ""Work Discontinued"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 7, ""completionorder"": 1}]","['Allen, M.']"
68866,113153409,113153409,,2025.0,,,,,,,,,,,,,,,,,Submitted book proposal to publisher.,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,MIT,,,,A Gamer's Guide to International Relations,,,,,,,,,Book,,,,,,[],"[{""id"": 68866, ""status"": ""Work Discontinued"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 7, ""completionorder"": 1}]","['Allen, M.']"
68867,113153409,113153409,,2025.0,,,,,,,,,,,,,,,,,"Book proposal submitted, contract signed.",,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Rowman and Littlefield,,,,A Gamer's Guide to International Relations,,,,,,,,,Book,,,,,,[],"[{""id"": 68867, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2025, ""termid"": ""2024/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 68867, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 68867, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 68867, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Allen, M.']"
69136,112179795,112179795,,2025.0,,,,,,,,,,,,,,,,,"“The Famous Comedy of the  Lieutenant Nun : an Annotated Edition”. THis book includes a translation of the play, a translation of several archival documents about Erauso, an introduction, a forward written by Dr. Sherry Velasco, an afterward written by Dr. Simone Chess and Dr. Sawyer Kemp. The book is co-authored with Dr. Marta Albalá Pelegrín",,1ST,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Routledge Press,New York and London,,,"“The Famous Comedy of the Lieutenant Nun: an Annotated Edition,”",,,,,,,,,Book,,,,,,[],"[{""id"": 69136, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2025, ""termid"": ""2025/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 69136, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Test, E. M.']"
69237,114022280,114022280,,2024.0,,,,,,,,,,,,,,,,,,,2nd,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Springer,,,,Engineering and Sustainable Community Development,,,,,,,,,Book,,,,,,[],"[{""id"": 69237, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Lucena, J.', 'Leydens, J.', 'Schneider, J.', 'Temple, S.']"
69408,113146329,113146329,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Taylor & Francis,,,,"Innovative approaches to teaching and assessing teamwork in higher education: Setting priorities, using evidence-informed practices, and avoiding pitfalls",,,,,,,,,Book,,,,,,[],"[{""id"": 69408, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 69408, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 69408, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 69408, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Campbell, C. G.', 'Babik, I.', 'Landrum, R. E.']"
